alpha tag,tag,entity,mode,description,type,tone,entity_type,group,license,category,frequency
Channel 58,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 10,RM,151.4 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,79.375
Channel 59,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 11,RM,151.4 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,79.400
Channel 60,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 12,RM,151.4 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,79.500
Channel 61,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 13,RM,107.2 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,79.5375
Channel 62,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight  - Associated Channel 14,RM,107.2 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,79.7875
Channel 63,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 15,RM,107.2 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,79.425
Channel 64,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight  - Associated Channel 16,RM,107.2 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,77.9625
Channel 65,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 21,RM,141.3 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,77.5125
Channel 66,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 22,RM,141.3 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,77.6375
Channel 67,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 23,RM,141.3 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,78.7875
Channel 68,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 24,RM,141.3 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,77.525
Channel 69,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 25,RM,141.3 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,77.700
Channel 70,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 26,RM,141.3 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,78.775
Channel 71,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 27,RM,141.3 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,78.7625
Channel 72,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 28,RM,141.3 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,78.750
Channel 73,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 29,RM,141.3 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,79.350
Channel 74,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 30,RM,141.3 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,79.375
Channel 75,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 31,RM,141.3 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,79.400
Channel 76,Public Works,National Parks and Wildlife Service NSW,FM,Reverse frequency for contact with mobiles out of repeater range and within line of sight - Associated Channel 32,RM,141.3 PL,Public Safety,NPWS - All Regions,,NPWS VHF Radio System,79.500
COONABARABRA,Transportation,Roads and Traffic Authority of NSW,FM,COONABARABRAN,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,162.925
DEEPWATER,Transportation,Roads and Traffic Authority of NSW,FM,DEEPWATER,RM,,Public Safety,RTA Statewide,VL2MR,RTA Statewide,162.925
KIAMA,Transportation,Roads and Traffic Authority of NSW,FM,KIAMA,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,162.925
KYEAMBA,Transportation,Roads and Traffic Authority of NSW,FM,KYEAMBA,RM,,Public Safety,RTA Statewide,VL2MR,RTA Statewide,162.925
TAREE,Transportation,Roads and Traffic Authority of NSW,FM,TAREE,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,162.925
COOMA,Transportation,Roads and Traffic Authority of NSW,FM,COOMA,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,162.925
COFFS HBR,Transportation,Roads and Traffic Authority of NSW,FM,COFFS HBR,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,162.9375
COONABARABRA,Transportation,Roads and Traffic Authority of NSW,FM,COONABARABRAN,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,162.9375
SINGLETON,Transportation,Roads and Traffic Authority of NSW,FM,SINGLETON,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,162.9375
TARCUTTA,Transportation,Roads and Traffic Authority of NSW,FM,TARCUTTA,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,162.9375
WALGETT,Transportation,Roads and Traffic Authority of NSW,FM,WALGETT,RM,,Public Safety,RTA Statewide,VL2MR,RTA Statewide,162.9375
Drake,Transportation,Roads and Traffic Authority of NSW,FM,DRAKE,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.0625
WHITE CLIFFS,Transportation,Roads and Traffic Authority of NSW,FM,WHITE CLIFFS,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.0625
TUMUT,Transportation,Roads and Traffic Authority of NSW,FM,TUMUT,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.0625
TIBOOBURRA,Transportation,Roads and Traffic Authority of NSW,FM,TIBOOBURRA,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.0625
MITTAGONG,Transportation,Roads and Traffic Authority of NSW,FM,MITTAGONG,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.0625
HAY,Transportation,Roads and Traffic Authority of NSW,FM,HAY,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.0625
GUYRA,Transportation,Roads and Traffic Authority of NSW,FM,GUYRA,RM,,Public Safety,RTA Statewide,VH2RTA,RTA Statewide,165.0625
BROKEN HILL,Transportation,Roads and Traffic Authority of NSW,FM,BROKEN HILL,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.0625
GOSFORD,Transportation,Roads and Traffic Authority of NSW,FM,GOSFORD,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.075
WhiteCliffs,Transportation,Roads and Traffic Authority of NSW,FM,WHITE CLIFFS,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.075
ULLADULLA,Transportation,Roads and Traffic Authority of NSW,FM,ULLADULLA,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.075
NYNGAN,Transportation,Roads and Traffic Authority of NSW,FM,NYNGAN,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.075
MURWILLUMBAH,Transportation,Roads and Traffic Authority of NSW,FM,MURWILLUMBAH,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.075
GRAFTON,Transportation,Roads and Traffic Authority of NSW,FM,GRAFTON,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.075
BALRANALD,Transportation,Roads and Traffic Authority of NSW,FM,BALRANALD,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.075
BROKEN HILL,Transportation,Roads and Traffic Authority of NSW,FM,BROKEN HILL,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.075
FINLEY,Transportation,Roads and Traffic Authority of NSW,FM,FINLEY,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.075
ALBURY,Transportation,Roads and Traffic Authority of NSW,FM,ALBURY,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.0875
BROKEN HILL,Transportation,Roads and Traffic Authority of NSW,FM,BROKEN HILL,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.0875
GLEN INNES,Transportation,Roads and Traffic Authority of NSW,FM,GLEN INNES,RM,,Public Safety,RTA Statewide,VK2RTA,RTA Statewide,165.0875
GOOLGOWI,Transportation,Roads and Traffic Authority of NSW,FM,GOOLGOWI,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.0875
LITHGOW,Transportation,Roads and Traffic Authority of NSW,FM,LITHGOW,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.0875
MADDENS PLS,Transportation,Roads and Traffic Authority of NSW,FM,MADDENS PLS,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.0875
NUNDLE,Transportation,Roads and Traffic Authority of NSW,FM,NUNDLE,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.0875
Port Macquar,Transportation,Roads and Traffic Authority of NSW,FM,PT MACQUARIE,RM,,Public Safety,RTA Statewide,VL2MR,RTA Statewide,165.0875
WAGGA WAGGA,Transportation,Roads and Traffic Authority of NSW,FM,WAGGA WAGGA,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.0875
RTA Wanaarin,Transportation,Roads and Traffic Authority of NSW,FM,WANAARING,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.0875
Wyong RTA Wo,Transportation,Roads and Traffic Authority of NSW,FM,Wyong RTA Works Depot,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.0875
NARRABRI,Transportation,Roads and Traffic Authority of NSW,FM,NARRABRI,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1125
MERIMBULA,Transportation,Roads and Traffic Authority of NSW,FM,MERIMBULA,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1125
W WYALONG,Transportation,Roads and Traffic Authority of NSW,FM,W WYALONG,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1125
WANAARING,Transportation,Roads and Traffic Authority of NSW,FM,WANAARING,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.1125
NEWCASTLE,Transportation,Roads and Traffic Authority of NSW,FM,NEWCASTLE,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1125
EUSTON,Transportation,Roads and Traffic Authority of NSW,FM,EUSTON,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.1125
DENILIQUIN,Transportation,Roads and Traffic Authority of NSW,FM,DENILIQUIN,RM,,Public Safety,RTA Statewide,VL2MR,RTA Statewide,165.1125
COBAR,Transportation,Roads and Traffic Authority of NSW,FM,COBAR,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1125
BROKEN HILL,Transportation,Roads and Traffic Authority of NSW,FM,BROKEN HILL,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.1125
GOULBURN,Transportation,Roads and Traffic Authority of NSW,FM,GOULBURN,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1125
Mt Crackenba,Transportation,Roads and Traffic Authority of NSW,FM,Mt Crackenback,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.125
MILPARINKA,Transportation,Roads and Traffic Authority of NSW,FM,MILPARINKA,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.125
GRENFELL,Transportation,Roads and Traffic Authority of NSW,FM,GRENFELL,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.125
BROKEN HILL,Transportation,Roads and Traffic Authority of NSW,FM,BROKEN HILL,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.125
BOOLIGAL,Transportation,Roads and Traffic Authority of NSW,FM,BOOLIGAL,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.125
GIRILAMBONE,Transportation,Roads and Traffic Authority of NSW,FM,GIRILAMBONE,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.125
CESSNOCK,Transportation,Roads and Traffic Authority of NSW,FM,CESSNOCK,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.150
NORTH STAR,Transportation,Roads and Traffic Authority of NSW,FM,NORTH STAR,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.150
COBARGO,Transportation,Roads and Traffic Authority of NSW,FM,COBARGO,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.150
Bourke RTA,Emergency Ops,Roads and Traffic Authority of NSW,FM,BOURKE,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.150
DUBBO,Transportation,Roads and Traffic Authority of NSW,FM,DUBBO,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.150
BROKEN HILL,Transportation,Roads and Traffic Authority of NSW,FM,BROKEN HILL,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.1625
YAMBA,Transportation,Roads and Traffic Authority of NSW,FM,YAMBA,RM,,Public Safety,RTA Statewide,VL2MR,RTA Statewide,165.1625
WILCANNIA,Transportation,Roads and Traffic Authority of NSW,FM,WILCANNIA,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.1625
URALLA,Transportation,Roads and Traffic Authority of NSW,FM,URALLA,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1625
ORANGE,Transportation,Roads and Traffic Authority of NSW,FM,ORANGE,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1625
HAY,Transportation,Roads and Traffic Authority of NSW,FM,HAY,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.1625
BOOKHAM,Transportation,Roads and Traffic Authority of NSW,FM,BOOKHAM,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1625
BULAHDELAH,Transportation,Roads and Traffic Authority of NSW,FM,BULAHDELAH,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1625
COBAR,Transportation,Roads and Traffic Authority of NSW,FM,COBAR,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1625
JINDABYNE,Transportation,Roads and Traffic Authority of NSW,FM,JINDABYNE,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1625
BYRON BAY,Transportation,Roads and Traffic Authority of NSW,FM,BYRON BAY,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1625
W WYALONG,Transportation,Roads and Traffic Authority of NSW,FM,W WYALONG,RM,,Public Safety,RTA Statewide,VMN870,RTA Statewide,165.175
DENILIQUIN,Transportation,Roads and Traffic Authority of NSW,FM,DENILIQUIN,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.175
COBAR,Transportation,Roads and Traffic Authority of NSW,FM,COBAR,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1875
WILCANNIA,Transportation,Roads and Traffic Authority of NSW,FM,WILCANNIA,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.1875
WHITE CLIFFS,Transportation,Roads and Traffic Authority of NSW,FM,WHITE CLIFFS,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.1875
WARDELL,Transportation,Roads and Traffic Authority of NSW,FM,WARDELL,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1875
ULLADULLA,Transportation,Roads and Traffic Authority of NSW,FM,ULLADULLA,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1875
TUMUT,Interop,Roads and Traffic Authority of NSW,FM,TUMUT,RM,,Public Safety,RTA Statewide,VH2RTA,RTA Statewide,165.1875
PEAK HILL,Transportation,Roads and Traffic Authority of NSW,FM,PEAK HILL,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1875
MT TOMAH,Transportation,Roads and Traffic Authority of NSW,FM,MT TOMAH,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1875
LEETON,Transportation,Roads and Traffic Authority of NSW,FM,LEETON,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,165.1875
BalranaldRTA,Transportation,Roads and Traffic Authority of NSW,FM,BALRANALD,RM,,Public Safety,RTA Statewide,,RTA Statewide,165.1875
NSW Wide,Transportation,Roads and Traffic Authority of NSW,FM,NSW Wide,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,168.9125
ROZELLE,Transportation,Roads and Traffic Authority of NSW,FM,ROZELLE,RM,,Public Safety,RTA Statewide,,RTA Statewide,462.0125
Clearway Tow,Business,Roads and Traffic Authority of NSW,FM,Clearway Towing - Horsley Park,RM,114.8 PL,Public Safety,RTA Statewide,AXN790,RTA Statewide,464.600
Clearway Tow,Business,Roads and Traffic Authority of NSW,FM,Clearway Towing - Rozelle,RM,114.8 PL,Public Safety,RTA Statewide,,RTA Statewide,464.600
Bradfield/Wa,Transportation,Roads and Traffic Authority of NSW,FM,Bradfield/Warringah H/way,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,465.350
NSW Wide,Transportation,Roads and Traffic Authority of NSW,FM,NSW Wide,RM,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,469.700
NSW Wide,Transportation,Roads and Traffic Authority of NSW,FM,NSW Wide,RM,,Public Safety,RTA Statewide,VL2MR,RTA Statewide,469.700
NSW Wide Sim,Transportation,Roads and Traffic Authority of NSW,FM,NSW Wide Simplex,M,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,469.700
NSW Wide Sim,Transportation,Roads and Traffic Authority of NSW,FM,NSW Wide Simplex,M,,Public Safety,RTA Statewide,VL2RTA,RTA Statewide,469.925
SJA 01 RPTR,EMS-Tac,St John Ambulance,FMN,SJA 01 REPEATER,RM,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,470.150
SJA 02 RPTR,EMS-Tac,St John Ambulance,FMN,SJA 02 REPEATER,RM,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,470.400
SJA 03 RPTR,EMS-Tac,St John Ambulance,FMN,SJA 03 REPEATER,RM,107.2 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,465.9875
SJA 04 RPTR,EMS-Tac,St John Ambulance,FMN,SJA 04 REPEATER,RM,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,470.975
SJA 05 RPTR,EMS-Tac,St John Ambulance,FMN,SJA 05 REPEATER,RM,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,470.000
SJA 06 RPTR,EMS-Tac,St John Ambulance,FMN,SJA 06 REPEATER,RM,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,464.7125
SJA 07 RPTR,EMS-Tac,St John Ambulance,FMN,SJA 07 REPEATER,RM,107.2 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,463.575
SJA 08 RPTR,EMS-Tac,St John Ambulance,FMN,SJA 08 REPEATER,RM,107.2 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,462.850
SJA 09 RPTR,EMS-Tac,St John Ambulance,FMN,SJA 09 REPEATER,RM,107.2 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,466.6875
SJA 10 RPTR,EMS-Tac,St John Ambulance,FMN,SJA 10 REPEATER,RM,107.2 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,472.925
SJA 11 DIR 1,EMS-Tac,St John Ambulance,FMN,SJA 11 DIRECT 1,M,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,470.150
SJA 12 DIR 2,EMS-Tac,St John Ambulance,FMN,SJA 12 DIRECT 2,M,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,470.400
SJA 13 DIR 3,EMS-Tac,St John Ambulance,FMN,SJA 13 DIRECT 3,M,107.2 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,465.9875
SJA 14 DIR 4,EMS-Tac,St John Ambulance,FMN,SJA 14 DIRECT 4,M,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,470.975
SJA 15 DIR 5,EMS-Tac,St John Ambulance,FMN,SJA 15 DIRECT 5,M,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,470.000
SJA 16 DIR 6,EMS-Tac,St John Ambulance,FMN,SJA 16 DIRECT 6,M,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,464.7125
SJA 17 DIR 7,EMS-Tac,St John Ambulance,FMN,SJA 17 DIRECT 7,M,107.2 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,463.575
SJA 18 DIR 8,EMS-Tac,St John Ambulance,FMN,SJA 18 DIRECT 8,M,107.2 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,462.850
SJA 19 DIR 9,EMS-Tac,St John Ambulance,FMN,SJA 19 DIRECT 9,M,107.2 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,466.6875
SJA 20 DI 10,EMS-Tac,St John Ambulance,FMN,SJA 20 DIRECT 10,M,107.2 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,472.925
SJA 21 EVENT,EMS-Tac,St John Ambulance,FMN,SJA 21 EVENT,BM,107.2 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,411.400
SJA 22 EVENT,EMS-Tac,St John Ambulance,FMN,SJA 22 EVENT,BM,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,412.100
SJA 23 EVENT RX,EMS-Tac,St John Ambulance,FMN,SJA 23 EVENT RX,BM,114.8 PL,Public Safety,Zone 1,VK@SJA,St John Ambulance,469.525
SJA 24 EVENT,EMS-Tac,St John Ambulance,FMN,SJA 24 EVENT,BM,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,462.0375
SJA 25 EVENT,EMS-Tac,St John Ambulance,FM,SJA 25 EVENT,BM,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,472.150
SJA 26 EVENT,EMS-Tac,St John Ambulance,FM,SJA 26 EVENT,BM,114.8 PL,Public Safety,Zone 1,VK2SJA,St John Ambulance,472.200
Ballina Sim,Business,Surf Life Saving New South Wales,FM,Ballina Simplex,B,,Public Safety,Ballina-Lismore SLSC,VM2LA,Far North Coast,485.000
SLSC Coffs,Business,Surf Life Saving New South Wales,FM,Coffs Harbour Simplex,B,,Public Safety,Bellinger Valley-North Beach SLSC,VM2LA,North Coast,484.950
Coffs Hbr Si,Business,Surf Life Saving New South Wales,FM,Coffs Harbour Simplex,B,,Public Safety,Bellinger Valley-North Beach SLSC,VM2LA,North Coast,485.000
Port Macquar,Business,Surf Life Saving New South Wales,FM,Port Macquarie Simplex,B,,Public Safety,Camden Haven SLSC,VM2LA,Mid North Coast,484.950
Macquarie Si,Business,Surf Life Saving New South Wales,FM,Port Macquarie Simplex,B,,Public Safety,Camden Haven SLSC,VM2LA,Mid North Coast,485.000
Crowdy Hd,Business,Surf Life Saving New South Wales,FM,Crowdy Head Simplex,B,,Public Safety,Black Head SLSC,VM2LA,Lower North Coast,484.950
Crowdy Sim,Business,Surf Life Saving New South Wales,FM,Crowdy Head Simplex,B,,Public Safety,Black Head SLSC,VM2LA,Lower North Coast,485.000
Catherine H,Business,Surf Life Saving New South Wales,FM,Catherine Hill Bay Simplex,B,,Public Safety,Birubi Point SLSC,VM2LA,Hunter,484.825
Copacobana,Business,Surf Life Saving New South Wales,FM,Copacobana Simplex,B,,Public Safety,Avoca Beach SLSC,VM2LA,Central Coast,484.950
Copa Sim,Business,Surf Life Saving New South Wales,FM,Copacobana Simplex,B,,Public Safety,Avoca Beach SLSC,VM2LA,Central Coast,485.000
Collaroy Sim,Business,Surf Life Saving New South Wales,FM,Collaroy Simplex,B,,Public Safety,Avalon Beach SLSC,VM2LA,Sydney Northern Beaches,484.950
Collaroy Sim,Business,Surf Life Saving New South Wales,FM,Collaroy Simplex,B,,Public Safety,Avalon Beach SLSC,VM2LA,Sydney Northern Beaches,485.000
Maroubra Sim,Business,Surf Life Saving New South Wales,FM,Maroubra Simplex,B,,Public Safety,Bondi SLSC,VM2LA,Sydney South,484.950
Maroubra Sim,Business,Surf Life Saving New South Wales,FM,Maroubra Simplex,B,,Public Safety,Bondi SLSC,VM2LA,Sydney South,485.000
Coalcliff Si,Business,Surf Life Saving New South Wales,FM,Coalcliff Simplex,B,,Public Safety,Austinmer SLSC,VM2LA,Illawarra,484.950
Cardiff Sim,Business,Surf Life Saving New South Wales,FM,Coalcliff Simplex,B,,Public Safety,Austinmer SLSC,VM2LA,Illawarra,485.000
Batemans Bay,Business,Surf Life Saving New South Wales,FM,Bateman's Bay Simplex,B,,Public Safety,Batemans Bay SLSC,VM2LA,South Coast,484.950
Batemans Sim,Business,Surf Life Saving New South Wales,FM,Bateman's Bay Simplex,B,,Public Safety,Batemans Bay SLSC,VM2LA,South Coast,485.000
Moruya Sim,Business,Surf Life Saving New South Wales,FM,Moruya Simplex,B,,Public Safety,Bermagui SLSC,VM2LA,Far South Coast,485.000
